Madár_id;Felhasználó;Típus;Központ;Gyûrû;Jelentett faj;Jelentett faj latin;Ivar;Dátum
5908853;Példa Tibi;Gyûrûzés;Budapest;P106437   ;Nádi sármány;Emberiza schoeniclus;Ismeretlen;2019.08.08
5908854;Példa Tibi;Gyûrûzés;Budapest;P106438   ;Mezei veréb;Passer montanus;Ismeretlen;2019.08.08
5908855;Példa Tibi;Gyûrûzés;Budapest;P106439   ;Nádi tücsökmadár;Locustella luscinioides;Tojó;2019.08.08
5908856;Példa Tibi;Gyûrûzés;Budapest;P106440   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908857;Példa Tibi;Gyûrûzés;Budapest;P106441   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.09
5908858;Példa Tibi;Gyûrûzés;Budapest;P106442   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.09
5908859;Példa Tibi;Gyûrûzés;Budapest;P106443   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908860;Példa Tibi;Gyûrûzés;Budapest;P106444   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908861;Példa Tibi;Gyûrûzés;Budapest;P106445   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908862;Példa Tibi;Gyûrûzés;Budapest;P106446   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908863;Példa Tibi;Gyûrûzés;Budapest;P106447   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.09
5908864;Példa Tibi;Gyûrûzés;Budapest;P106448   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.09
5908865;Példa Tibi;Gyûrûzés;Budapest;P106449   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908866;Példa Tibi;Gyûrûzés;Budapest;P106450   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908867;Példa Tibi;Gyûrûzés;Budapest;P106451   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908868;Példa Tibi;Gyûrûzés;Budapest;P106452   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908869;Példa Tibi;Gyûrûzés;Budapest;P106453   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908870;Példa Tibi;Gyûrûzés;Budapest;P106454   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908871;Példa Tibi;Gyûrûzés;Budapest;P106455   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908872;Példa Tibi;Gyûrûzés;Budapest;P106456   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.09
5908873;Példa Tibi;Gyûrûzés;Budapest;P106457   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.09
5908874;Példa Tibi;Gyûrûzés;Budapest;P106458   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908875;Példa Tibi;Gyûrûzés;Budapest;P106459   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908876;Példa Tibi;Gyûrûzés;Budapest;P106460   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.09
5908877;Példa Tibi;Gyûrûzés;Budapest;P106461   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908878;Példa Tibi;Gyûrûzés;Budapest;P106462   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908879;Példa Tibi;Gyûrûzés;Budapest;P106463   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908880;Példa Tibi;Gyûrûzés;Budapest;P106464   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908881;Példa Tibi;Gyûrûzés;Budapest;P106465   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908882;Példa Tibi;Gyûrûzés;Budapest;P106466   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908883;Példa Tibi;Gyûrûzés;Budapest;P106467   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908884;Példa Tibi;Gyûrûzés;Budapest;P106468   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908885;Példa Tibi;Gyûrûzés;Budapest;P106469   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908886;Példa Tibi;Gyûrûzés;Budapest;P106470   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.09
5908887;Példa Tibi;Gyûrûzés;Budapest;P106471   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908888;Példa Tibi;Gyûrûzés;Budapest;P106472   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.09
5908889;Példa Tibi;Gyûrûzés;Budapest;P106473   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908890;Példa Tibi;Gyûrûzés;Budapest;P106474   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908891;Példa Tibi;Gyûrûzés;Budapest;P106475   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.09
5908892;Példa Tibi;Gyûrûzés;Budapest;P106476   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.09
5908893;Példa Tibi;Gyûrûzés;Budapest;P106477   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908894;Példa Tibi;Gyûrûzés;Budapest;P106478   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908895;Példa Tibi;Gyûrûzés;Budapest;P106479   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.09
5908896;Példa Tibi;Gyûrûzés;Budapest;P106480   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908897;Példa Tibi;Gyûrûzés;Budapest;P106481   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908898;Példa Tibi;Gyûrûzés;Budapest;P106482   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908899;Példa Tibi;Gyûrûzés;Budapest;P106483   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908900;Példa Tibi;Gyûrûzés;Budapest;P106484   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908901;Példa Tibi;Gyûrûzés;Budapest;P106485   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908902;Példa Tibi;Gyûrûzés;Budapest;P106486   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908903;Példa Tibi;Gyûrûzés;Budapest;P106487   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.10
5908904;Példa Tibi;Gyûrûzés;Budapest;P106488   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.10
5908905;Példa Tibi;Gyûrûzés;Budapest;P106489   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.10
5908906;Példa Tibi;Gyûrûzés;Budapest;P106490   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908907;Példa Tibi;Gyûrûzés;Budapest;P106491   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908908;Példa Tibi;Gyûrûzés;Budapest;P106492   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908909;Példa Tibi;Gyûrûzés;Budapest;P106493   ;Erdei pityer;Anthus trivialis;Ismeretlen;2019.08.10
5908910;Példa Tibi;Gyûrûzés;Budapest;P106494   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908911;Példa Tibi;Gyûrûzés;Budapest;P106495   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.10
5908912;Példa Tibi;Gyûrûzés;Budapest;P106496   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.10
5908913;Példa Tibi;Gyûrûzés;Budapest;P106497   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.10
5908914;Példa Tibi;Gyûrûzés;Budapest;P106498   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.10
5908915;Példa Tibi;Gyûrûzés;Budapest;P106499   ;Kerti poszáta;Sylvia borin;Ismeretlen;2019.08.10
5908916;Példa Tibi;Gyûrûzés;Budapest;P106500   ;Nádi sármány;Emberiza schoeniclus;Ismeretlen;2019.08.10
5908917;Példa Tibi;Gyûrûzés;Budapest;P106501   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908918;Példa Tibi;Gyûrûzés;Budapest;P106502   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.10
5908919;Példa Tibi;Gyûrûzés;Budapest;P106503   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908920;Példa Tibi;Gyûrûzés;Budapest;P106504   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.10
5908921;Példa Tibi;Gyûrûzés;Budapest;P106505   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908930;Példa Tibi;Gyûrûzés;Budapest;P106514   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.10
5908931;Példa Tibi;Gyûrûzés;Budapest;P106515   ;Nádi sármány;Emberiza schoeniclus;Hím;2019.08.10
5908932;Példa Tibi;Gyûrûzés;Budapest;P106516   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.10
5908933;Példa Tibi;Gyûrûzés;Budapest;P106517   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908934;Példa Tibi;Gyûrûzés;Budapest;P106518   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908935;Példa Tibi;Gyûrûzés;Budapest;P106519   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908936;Példa Tibi;Gyûrûzés;Budapest;P106520   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.10
5908937;Példa Tibi;Gyûrûzés;Budapest;P106521   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908938;Példa Tibi;Gyûrûzés;Budapest;P106522   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.10
5908939;Példa Tibi;Gyûrûzés;Budapest;P106523   ;Nádi sármány;Emberiza schoeniclus;Ismeretlen;2019.08.10
5908940;Példa Tibi;Gyûrûzés;Budapest;P106524   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908941;Példa Tibi;Gyûrûzés;Budapest;P106525   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.10
5908942;Példa Tibi;Gyûrûzés;Budapest;P106526   ;Barátposzáta;Sylvia atricapilla;Ismeretlen;2019.08.11
5908943;Példa Tibi;Gyûrûzés;Budapest;P106527   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.11
5908944;Példa Tibi;Gyûrûzés;Budapest;P106528   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908945;Példa Tibi;Gyûrûzés;Budapest;P106529   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908946;Példa Tibi;Gyûrûzés;Budapest;P106530   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908947;Példa Tibi;Gyûrûzés;Budapest;P106531   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.11
5908948;Példa Tibi;Gyûrûzés;Budapest;P106532   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908949;Példa Tibi;Gyûrûzés;Budapest;P106533   ;Nádi sármány;Emberiza schoeniclus;Ismeretlen;2019.08.11
5908950;Példa Tibi;Gyûrûzés;Budapest;P106534   ;Mezei poszáta;Sylvia communis;Tojó;2019.08.11
5908951;Példa Tibi;Gyûrûzés;Budapest;P106535   ;Mezei poszáta;Sylvia communis;Tojó;2019.08.11
5908952;Példa Tibi;Gyûrûzés;Budapest;P106536   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.08.11
5908953;Példa Tibi;Gyûrûzés;Budapest;P106537   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.11
5908954;Példa Tibi;Gyûrûzés;Budapest;P106538   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.11
5908955;Példa Tibi;Gyûrûzés;Budapest;P106539   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908956;Példa Tibi;Gyûrûzés;Budapest;P106540   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.11
5908957;Példa Tibi;Gyûrûzés;Budapest;P106541   ;Énekes nádiposzáta;Acrocephalus palustris;Ismeretlen;2019.08.11
5908958;Példa Tibi;Gyûrûzés;Budapest;P106542   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.11
5908959;Példa Tibi;Gyûrûzés;Budapest;P106543   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.11
5908960;Példa Tibi;Gyûrûzés;Budapest;P106544   ;Barátposzáta;Sylvia atricapilla;Ismeretlen;2019.08.11
5908961;Példa Tibi;Gyûrûzés;Budapest;P106545   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.11
5908962;Példa Tibi;Gyûrûzés;Budapest;P106546   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.11
5908963;Példa Tibi;Gyûrûzés;Budapest;P106547   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908964;Példa Tibi;Gyûrûzés;Budapest;P106548   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5908965;Példa Tibi;Gyûrûzés;Budapest;P106549   ;Kerti poszáta;Sylvia borin;Ismeretlen;2019.08.11
5908966;Példa Tibi;Gyûrûzés;Budapest;P106550   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Tojó;2019.08.11
5908967;Példa Tibi;Gyûrûzés;Budapest;P106551   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.08.11
5908968;Példa Tibi;Gyûrûzés;Budapest;P106552   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.11
5909566;Példa Tibi;Gyûrûzés;Budapest;P106402   ;Kis poszáta;Sylvia curruca;Ismeretlen;2019.08.07
5909701;Példa Tibi;Gyûrûzés;Budapest;P311285   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.30
5909702;Példa Tibi;Gyûrûzés;Budapest;P311286   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.08.30
5909703;Példa Tibi;Gyûrûzés;Budapest;P311287   ;Mezei veréb;Passer montanus;Ismeretlen;2019.08.30
5909704;Példa Tibi;Gyûrûzés;Budapest;P311288   ;Kis poszáta;Sylvia curruca;Ismeretlen;2019.08.30
5909705;Példa Tibi;Gyûrûzés;Budapest;P311289   ;Kis poszáta;Sylvia curruca;Ismeretlen;2019.08.30
5909706;Példa Tibi;Gyûrûzés;Budapest;P311290   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.30
5909707;Példa Tibi;Gyûrûzés;Budapest;P311291   ;Barátposzáta;Sylvia atricapilla;Tojó;2019.08.30
5909708;Példa Tibi;Gyûrûzés;Budapest;P311292   ;Széncinege;Parus major;Tojó;2019.08.30
5909709;Példa Tibi;Gyûrûzés;Budapest;P311293   ;Erdei pityer;Anthus trivialis;Ismeretlen;2019.08.30
5909710;Példa Tibi;Gyûrûzés;Budapest;P311294   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.30
5909711;Példa Tibi;Gyûrûzés;Budapest;P311295   ;Nádi tücsökmadár;Locustella luscinioides;Ismeretlen;2019.08.30
5909712;Példa Tibi;Gyûrûzés;Budapest;P311296   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.08.30
5909713;Példa Tibi;Gyûrûzés;Budapest;P311297   ;Barátposzáta;Sylvia atricapilla;Hím;2019.08.30
5909714;Példa Tibi;Gyûrûzés;Budapest;P311298   ;Mezei veréb;Passer montanus;Ismeretlen;2019.08.30
5909715;Példa Tibi;Gyûrûzés;Budapest;P311299   ;Mezei veréb;Passer montanus;Ismeretlen;2019.08.30
5909716;Példa Tibi;Gyûrûzés;Budapest;P311300   ;Mezei veréb;Passer montanus;Ismeretlen;2019.08.30
5909717;Példa Tibi;Gyûrûzés;Budapest;P311301   ;Fülemülesitke;Acrocephalus melanopogon;Ismeretlen;2019.08.30
5909718;Példa Tibi;Gyûrûzés;Budapest;P311302   ;Mezei veréb;Passer montanus;Ismeretlen;2019.08.30
5909844;Példa Tibi;Gyûrûzés;Budapest;P311428   ;Mezei poszáta;Sylvia communis;Ismeretlen;2019.09.06
5909845;Példa Tibi;Gyûrûzés;Budapest;P311429   ;Barátposzáta;Sylvia atricapilla;Tojó;2019.09.07
5909846;Példa Tibi;Gyûrûzés;Budapest;P311430   ;Barátposzáta;Sylvia atricapilla;Hím;2019.09.07
5909847;Példa Tibi;Gyûrûzés;Budapest;P311431   ;Barátposzáta;Sylvia atricapilla;Hím;2019.09.07
5909848;Példa Tibi;Gyûrûzés;Budapest;P311432   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.09.07
5909849;Példa Tibi;Gyûrûzés;Budapest;P311433   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.09.07
5909850;Példa Tibi;Gyûrûzés;Budapest;P311434   ;Erdei pinty;Fringilla coelebs;Tojó;2019.09.07
5909851;Példa Tibi;Gyûrûzés;Budapest;P311435   ;Barátposzáta;Sylvia atricapilla;Hím;2019.09.07
5909852;Példa Tibi;Gyûrûzés;Budapest;P311436   ;Barátposzáta;Sylvia atricapilla;Hím;2019.09.07
5909853;Példa Tibi;Gyûrûzés;Budapest;P311437   ;Foltos nádiposzáta;Acrocephalus schoenobaenus;Ismeretlen;2019.09.14
5909854;Példa Tibi;Gyûrûzés;Budapest;P311438   ;Tengelic;Carduelis carduelis;Tojó;2019.09.14
5909855;Példa Tibi;Gyûrûzés;Budapest;P311439   ;Tengelic;Carduelis carduelis;Ismeretlen;2019.09.14
5909856;Példa Tibi;Gyûrûzés;Budapest;P311440   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.09.14
5909857;Példa Tibi;Gyûrûzés;Budapest;P311441   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.09.14
5909858;Példa Tibi;Gyûrûzés;Budapest;P311442   ;Cserregõ nádiposzáta;Acrocephalus scirpaceus;Ismeretlen;2019.09.14
5909900;Példa Tibi;Gyûrûzés;Budapest;RE08996   ;Tõkés réce;Anas platyrhynchos;Ismeretlen;2019.08.04
5909901;Példa Tibi;Gyûrûzés;Budapest;RE08997   ;Bakcsó;Nycticorax nycticorax;Ismeretlen;2019.08.05
5909903;Példa Tibi;Gyûrûzés;Budapest;RE08999   ;Szárcsa;Fulica atra;Ismeretlen;2019.08.06
5909904;Példa Tibi;Gyûrûzés;Budapest;RE09000   ;Tõkés réce;Anas platyrhynchos;Tojó;2019.08.08
5909937;Példa Tibi;Gyûrûzés;Budapest;TA03543   ;Fekete rigó;Turdus merula;Hím;2019.08.05
5909938;Példa Tibi;Gyûrûzés;Budapest;TA03544   ;Fekete rigó;Turdus merula;Tojó;2019.08.05
5909939;Példa Tibi;Gyûrûzés;Budapest;TA03545   ;Nagy fakopáncs;Dendrocopos major;Ismeretlen;2019.08.05
5909940;Példa Tibi;Gyûrûzés;Budapest;TA03546   ;Nagy fakopáncs;Dendrocopos major;Ismeretlen;2019.08.05
5909941;Példa Tibi;Gyûrûzés;Budapest;TA03547   ;Fekete rigó;Turdus merula;Ismeretlen;2019.08.05
5909942;Példa Tibi;Gyûrûzés;Budapest;TA03548   ;Seregély;Sturnus vulgaris;Tojó;2019.08.06
5909943;Példa Tibi;Gyûrûzés;Budapest;TA03549   ;Seregély;Sturnus vulgaris;Tojó;2019.08.06
5909944;Példa Tibi;Gyûrûzés;Budapest;TA03550   ;Fekete rigó;Turdus merula;Hím;2019.08.06
5909945;Példa Tibi;Gyûrûzés;Budapest;TA03551   ;Fekete rigó;Turdus merula;Tojó;2019.08.08
5909946;Példa Tibi;Gyûrûzés;Budapest;TA03552   ;Fekete rigó;Turdus merula;Hím;2019.08.08
5909947;Példa Tibi;Gyûrûzés;Budapest;TA03553   ;Búbosbanka;Upupa epops;Tojó;2019.08.08
5909949;Példa Tibi;Gyûrûzés;Budapest;TA03555   ;Fekete rigó;Turdus merula;Hím;2019.08.09
5909950;Példa Tibi;Gyûrûzés;Budapest;TA03556   ;Fekete rigó;Turdus merula;Hím;2019.08.09
5909951;Példa Tibi;Gyûrûzés;Budapest;TA03557   ;Nagy fakopáncs;Dendrocopos major;Tojó;2019.08.09
5909952;Példa Tibi;Gyûrûzés;Budapest;TA03558   ;Seregély;Sturnus vulgaris;Ismeretlen;2019.08.09
5909953;Példa Tibi;Gyûrûzés;Budapest;TA03559   ;Fekete rigó;Turdus merula;Hím;2019.08.10
5909954;Példa Tibi;Gyûrûzés;Budapest;TA03560   ;Fekete rigó;Turdus merula;Hím;2019.08.10
5909955;Példa Tibi;Gyûrûzés;Budapest;TA03561   ;Nagy fakopáncs;Dendrocopos major;Ismeretlen;2019.08.11
5910029;Példa Tibi;Gyûrûzés;Budapest;VR07291   ;Törpegém;Ixobrychus minutus;Hím;2019.08.04
5910030;Példa Tibi;Gyûrûzés;Budapest;VR07292   ;Törpegém;Ixobrychus minutus;Tojó;2019.08.06
5910031;Példa Tibi;Gyûrûzés;Budapest;VR07293   ;Törpegém;Ixobrychus minutus;Ismeretlen;2019.08.08
5910100;Példa Tibi;Gyûrûzés;Budapest;W561557   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910101;Példa Tibi;Gyûrûzés;Budapest;W561558   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910102;Példa Tibi;Gyûrûzés;Budapest;W561559   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910103;Példa Tibi;Gyûrûzés;Budapest;W561560   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.04
5910104;Példa Tibi;Gyûrûzés;Budapest;W561561   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910105;Példa Tibi;Gyûrûzés;Budapest;W561562   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910106;Példa Tibi;Gyûrûzés;Budapest;W561563   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910107;Példa Tibi;Gyûrûzés;Budapest;W561564   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910108;Példa Tibi;Gyûrûzés;Budapest;W561565   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.04
5910109;Példa Tibi;Gyûrûzés;Budapest;W561566   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910110;Példa Tibi;Gyûrûzés;Budapest;W561567   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910111;Példa Tibi;Gyûrûzés;Budapest;W561568   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910112;Példa Tibi;Gyûrûzés;Budapest;W561569   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910113;Példa Tibi;Gyûrûzés;Budapest;W561570   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910114;Példa Tibi;Gyûrûzés;Budapest;W561571   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910115;Példa Tibi;Gyûrûzés;Budapest;W561572   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910116;Példa Tibi;Gyûrûzés;Budapest;W561573   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910117;Példa Tibi;Gyûrûzés;Budapest;W561574   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910118;Példa Tibi;Gyûrûzés;Budapest;W561575   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.04
5910119;Példa Tibi;Gyûrûzés;Budapest;W561576   ;Füsti fecske;Hirundo rustica;Hím;2019.08.04
5910120;Példa Tibi;Gyûrûzés;Budapest;W561577   ;Füsti fecske;Hirundo rustica;Hím;2019.08.04
5910121;Példa Tibi;Gyûrûzés;Budapest;W561578   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.04
5910122;Példa Tibi;Gyûrûzés;Budapest;W561579   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910123;Példa Tibi;Gyûrûzés;Budapest;W561580   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910124;Példa Tibi;Gyûrûzés;Budapest;W561581   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910125;Példa Tibi;Gyûrûzés;Budapest;W561582   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910126;Példa Tibi;Gyûrûzés;Budapest;W561583   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910127;Példa Tibi;Gyûrûzés;Budapest;W561584   ;Füsti fecske;Hirundo rustica;Hím;2019.08.04
5910128;Példa Tibi;Gyûrûzés;Budapest;W561585   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
5910129;Példa Tibi;Gyûrûzés;Budapest;W561586   ;Füsti fecske;Hirundo rustica;Tojó;2019.08.04
5910130;Példa Tibi;Gyûrûzés;Budapest;W561587   ;Füsti fecske;Hirundo rustica;Ismeretlen;2019.08.04
